0500-01-030,Southland Public School District,Southland Elementary,Mower,147
0500-01-040,Southland Public School District,Southland Senior High,Mower,144
0500-01-050,Southland Public School District,Southland Middle,Mower,98
0505-01-010,Fulda Public School District,Fulda Elementary,Murray,207
0505-01-020,Fulda Public School District,Fulda Secondary,Murray,155
0507-01-010,Nicollet Public School District,Nicollet Elementary School,Nicollet,125
0507-01-015,Nicollet Public School District,Nicollet Middle School,Nicollet,119
0507-01-020,Nicollet Public School District,Nicollet Senior High School,Nicollet,127
0507-01-050,Nicollet Public School District,Nicollet Early Childhood Special Education,Nicollet,2
0508-01-020,St. Peter Public School District,Rock Bend HS ALC,Nicollet,26
0508-01-030,St. Peter Public School District,North Elementary School,Nicollet,460
0508-01-040,St. Peter Public School District,St. Peter High School,Nicollet,694
0508-01-050,St. Peter Public School District,South Elementary School,Nicollet,264
0508-01-055,St. Peter Public School District,St. Peter ECSE,Nicollet,67
0508-01-060,St. Peter Public School District,Hoffman Learning Center,Nicollet,25
0508-01-080,St. Peter Public School District,St. Peter Middle School,Nicollet,662
0511-01-010,Adrian Public School District,Adrian Elementary,Nobles,274
0511-01-015,Adrian Public School District,Adrian Middle,Nobles,111
0511-01-020,Adrian Public School District,Adrian Secondary,Nobles,187
0514-01-010,Ellsworth Public School District,Ellsworth Elementary,Nobles,75
0514-01-020,Ellsworth Public School District,Ellsworth Secondary,Nobles,65
0518-01-001,Worthington Public School District,Prairie Elementary,Nobles,1173
0518-01-004,Worthington Public School District,Worthington Middle,Nobles,946
0518-01-006,Worthington Public School District,Learning Center,Nobles,77
0518-01-007,Worthington Public School District,Early Childhood,Nobles,32
0518-01-008,Worthington Public School District,Worthington Senior High,Nobles,1014
0518-01-011,Worthington Public School District,Learning Center Night,Nobles,27
0518-01-020,Worthington Public School District,Worthington 518 (Virtual Instruction By Excellence),Nobles,95
0531-01-010,Byron Public School District,Byron Intermediate School,Olmsted,497
0531-01-020,Byron Public School District,Byron Senior High School,Olmsted,681
0531-01-030,Byron Public School District,Byron Middle School,Olmsted,513
0531-01-060,Byron Public School District,Byron Primary School,Olmsted,573
0533-01-020,Dover-Eyota Public School District,Dover-Eyota Elementary,Olmsted,487
0533-01-025,Dover-Eyota Public School District,Dover-Eyota Middle School,Olmsted,249
0533-01-030,Dover-Eyota Public School District,Dover-Eyota High School,Olmsted,349
0534-01-010,Stewartville Public School District,Bear Cave Intermediate School,Olmsted,519
0534-01-011,Stewartville Public School District,Bonner Elementary,Olmsted,461
0534-01-020,Stewartville Public School District,Stewartville Middle,Olmsted,481
0534-01-030,Stewartville Public School District,Stewartville Senior High,Olmsted,628
0534-01-040,Stewartville Public School District,Central Education Center,Olmsted,27
0535-01-030,Rochester Public School District,Project Search Mayo Clinic,Olmsted,9
0535-01-110,Rochester Public School District,Bamber Valley Elementary,Olmsted,764
0535-01-112,Rochester Public School District,Bishop Elementary,Olmsted,431
0535-01-116,Rochester Public School District,Churchill Elementary,Olmsted,292
0535-01-120,Rochester Public School District,Elton Hills Elementary,Olmsted,423
0535-01-122,Rochester Public School District,Folwell Elementary,Olmsted,290
0535-01-124,Rochester Public School District,Franklin Elementary,Olmsted,547
0535-01-125,Rochester Public School District,Montessori At Franklin,Olmsted,181
0535-01-126,Rochester Public School District,Gage Elementary,Olmsted,684
0535-01-129,Rochester Public School District,George W. Gibbs Elementary,Olmsted,782
0535-01-134,Rochester Public School District,Hoover Elementary,Olmsted,252
0535-01-136,Rochester Public School District,Jefferson Elementary,Olmsted,579
0535-01-138,Rochester Public School District,Lincoln K-8 Choice Elementary,Olmsted,466
0535-01-140,Rochester Public School District,Longfellow Choice Elementary,Olmsted,303
0535-01-146,Rochester Public School District,Pinewood Elementary,Olmsted,361
0535-01-147,Rochester Public School District,Riverside Central Elementary,Olmsted,409
0535-01-150,Rochester Public School District,Sunset Terrace Elementary,Olmsted,650
0535-01-152,Rochester Public School District,Washington Elementary,Olmsted,326
0535-01-178,Rochester Public School District,Early Childhood Intervention,Olmsted,121
0535-01-180,Rochester Public School District,ECSE Community,Olmsted,30
0535-01-182,Rochester Public School District,Mighty Oaks Early Learning School,Olmsted,60
0535-01-184,Rochester Public School District,Hoover Early Learning School,Olmsted,143
0535-01-216,Rochester Public School District,Care & Treatment Hospital/Homebound,Olmsted,1
0535-01-217,Rochester Public School District,Care & Treatment JDC/Von Wald,Olmsted,9
0535-01-220,Rochester Public School District,PrairieCare,Olmsted,17
0535-01-305,Rochester Public School District,Century Senior High,Olmsted,1604
0535-01-306,Rochester Public School District,Rochester Alternative Learning Center,Olmsted,346
0535-01-307,Rochester Public School District,Rochester Alternative Learning Center Recovery Program,Olmsted,11
0535-01-310,Rochester Public School District,John Marshall Senior High,Olmsted,1629
0535-01-315,Rochester Public School District,Mayo Senior High,Olmsted,1941
0535-01-322,Rochester Public School District,Rochester Academy for Independent Living (RAIL),Olmsted,66
0535-01-325,Rochester Public School District,John Adams Middle,Olmsted,1061
0535-01-328,Rochester Public School District,LEAP Launching Emerging Adults Program,Olmsted,7
0535-01-329,Rochester Public School District,Middle School Right Fit,Olmsted,15
0535-01-330,Rochester Public School District,Willow Creek Middle,Olmsted,1003
0535-01-335,Rochester Public School District,Kellogg Middle,Olmsted,1128
0535-01-340,Rochester Public School District,Friedell Middle,Olmsted,462
0535-01-342,Rochester Public School District,Rochester Phoenix Academy,Olmsted,71
0542-01-010,Battle Lake Public School District,Battle Lake Elementary,Otter Tail,228
0542-01-020,Battle Lake Public School District,Battle Lake Secondary,Otter Tail,198
0544-01-130,Fergus Falls Public School District,Adams Elementary,Otter Tail,251
0544-01-140,Fergus Falls Public School District,Cleveland Elementary,Otter Tail,359
0544-01-180,Fergus Falls Public School District,McKinley Elementary,Otter Tail,231
0544-01-340,Fergus Falls Public School District,iQ Academy Minnesota,Otter Tail,759
0544-01-370,Fergus Falls Public School District,Fergus Falls Area Learning Center,Otter Tail,106
0544-01-380,Fergus Falls Public School District,Kennedy Middle School,Otter Tail,752
0544-01-390,Fergus Falls Public School District,Kennedy High School,Otter Tail,638
0545-01-010,Henning Public School District,Henning Elementary,Otter Tail,213
0545-01-020,Henning Public School District,Henning Secondary,Otter Tail,155
0547-01-010,Parkers Prairie Public School Dist.,Parkers Prairie Elementary,Otter Tail,234
0547-01-020,Parkers Prairie Public School Dist.,Parkers Prairie Secondary,Otter Tail,287
0548-01-010,Pelican Rapids Public School Dist.,Viking Elementary School,Otter Tail,485
0548-01-020,Pelican Rapids Public School Dist.,Pelican Rapids Secondary,Otter Tail,415
0549-01-010,Perham-Dent Public School District,Heart of The Lake Elementary,Otter Tail,529
0549-01-020,Perham-Dent Public School District,Prairie Wind Middle,Otter Tail,480
0549-01-030,Perham-Dent Public School District,Perham Senior High,Otter Tail,431
0549-01-080,Perham-Dent Public School District,Perham Area Learning Center,Otter Tail,58
0550-01-010,Underwood Public School District,Underwood Elementary,Otter Tail,290
0550-01-020,Underwood Public School District,Underwood Secondary,Otter Tail,273
0553-01-010,New York Mills Public School Dist.,New York Mills Elementary,Otter Tail,399
0553-01-020,New York Mills Public School Dist.,New York Mills Secondary,Otter Tail,340
0561-01-010,Goodridge Public School District,Goodridge Elementary,Pennington,160
0561-01-020,Goodridge Public School District,Goodridge Secondary,Pennington,95
0564-01-031,Thief River Falls School District,Challenger Elementary,Pennington,831
0564-01-060,Thief River Falls School District,Franklin Middle,Pennington,469
0564-01-070,Thief River Falls School District,Lincoln Senior High,Pennington,588
0564-01-075,Thief River Falls School District,Northwest Area Learning Center,Pennington,26
0577-01-030,Willow River Public School District,Willow River Elementary,Pine,227
0577-01-040,Willow River Public School District,Willow River Secondary,Pine,195
0578-01-008,Pine City Public School District,Early Childhood,Pine,16
0578-01-010,Pine City Public School District,Pine City Elementary,Pine,764
0578-01-020,Pine City Public School District,Pine City Secondary,Pine,719
0578-01-692,Pine City Public School District,Pine City Area Learning Center,Pine,39
0581-01-010,Edgerton Public School District,Edgerton Secondary,Pipestone,215
0581-01-020,Edgerton Public School District,Edgerton Elementary,Pipestone,220
0592-01-010,Climax-Shelly Public Schools,Climax Elementary,Polk,105
0592-01-020,Climax-Shelly Public Schools,Climax Secondary,Polk,94
0593-01-010,Crookston Public School District,Washington Elementary,Polk,115
0593-01-020,Crookston Public School District,New Paths Alternative Learning Program,Polk,10
0593-01-030,Crookston Public School District,Crookston Pre-K Program,Polk,9
0593-01-080,Crookston Public School District,Highland Elementary,Polk,469
0593-01-090,Crookston Public School District,Crookston Secondary,Polk,558
0593-01-100,Crookston Public School District,Northern Lights Academy,Polk,9
0595-01-110,East Grand Forks Public School Dist,South Point Elementary,Polk,450
0595-01-120,East Grand Forks Public School Dist,New Heights Elementary,Polk,499
0595-01-310,East Grand Forks Public School Dist,Central Middle,Polk,471
0595-01-320,East Grand Forks Public School Dist,East Grand Forks Senior High,Polk,562
0599-01-010,Fertile-Beltrami School District,Fertile-Beltrami Elementary,Polk,221
0599-01-020,Fertile-Beltrami School District,Fertile-Beltrami Secondary,Polk,233
0600-01-001,Fisher Public School District,Fisher Elementary,Polk,115
0600-01-002,Fisher Public School District,Fisher Secondary,Polk,113
0601-01-010,Fosston Public School District,Magelssen Elementary,Polk,287
0601-01-020,Fosston Public School District,Fosston Secondary,Polk,301
0621-01-020,Mounds View Public School District,Pike Lake Kindergarten Center,Ramsey,557
0621-01-021,Mounds View Public School District,Snail Lake Kindergarten Center,Ramsey,321
0621-01-025,Mounds View Public School District,Bel Air Elementary,Ramsey,732
0621-01-026,Mounds View Public School District,Island Lake Elementary,Ramsey,722
0621-01-030,Mounds View Public School District,Pinewood Elementary,Ramsey,522
0621-01-034,Mounds View Public School District,Sunnyside Elementary,Ramsey,522
0621-01-035,Mounds View Public School District,Turtle Lake Elementary,Ramsey,1009
0621-01-036,Mounds View Public School District,Valentine Hills Elementary,Ramsey,690
0621-01-038,Mounds View Public School District,Speech Program - Sp Ed Program,Ramsey,21
0621-01-039,Mounds View Public School District,Mounds View Bridges Program,Ramsey,19
0621-01-042,Mounds View Public School District,ECSE Program,Ramsey,119
0621-01-045,Mounds View Public School District,Options,Ramsey,9
0621-01-059,Mounds View Public School District,Mounds View Adult Education,Ramsey,5
0621-01-060,Mounds View Public School District,Mounds View ALC,Ramsey,79
0621-01-061,Mounds View Public School District,Career and Life Transition Program - Twin Lakes,Ramsey,36
0621-01-064,Mounds View Public School District,Mounds View Senior High,Ramsey,1886
0621-01-065,Mounds View Public School District,Irondale Senior High,Ramsey,1780
0621-01-066,Mounds View Public School District,Edgewood Middle School,Ramsey,678
0621-01-067,Mounds View Public School District,Highview Middle School,Ramsey,872
0621-01-068,Mounds View Public School District,Reach Transition,Ramsey,5
0621-01-069,Mounds View Public School District,REACH Academy,Ramsey,16
0621-01-070,Mounds View Public School District,Chippewa Middle School,Ramsey,1114
0621-01-071,Mounds View Public School District,Career and Life Transition Program - Shoreview,Ramsey,23
0621-01-699,Mounds View Public School District,Birth To Two ECSE,Ramsey,69
0622-01-027,North St. Paul-Maplewood Oakdale Public School District,Carver Elementary,Ramsey,526
0622-01-028,North St. Paul-Maplewood Oakdale Public School District,Castle Elementary,Washington,448
0622-01-029,North St. Paul-Maplewood Oakdale Public School District,Cowern Elementary,Ramsey,450
0622-01-030,North St. Paul-Maplewood Oakdale Public School District,Eagle Point Elementary,Washington,444
0622-01-031,North St. Paul-Maplewood Oakdale Public School District,Early Childhood Special Education,Ramsey,198
0622-01-033,North St. Paul-Maplewood Oakdale Public School District,Oakdale Elementary,Washington,505
0622-01-034,North St. Paul-Maplewood Oakdale Public School District,Richardson Elementary,Ramsey,469
0622-01-035,North St. Paul-Maplewood Oakdale Public School District,Weaver Elementary,Ramsey,531
0622-01-036,North St. Paul-Maplewood Oakdale Public School District,Webster Elementary,Ramsey,408
0622-01-037,North St. Paul-Maplewood Oakdale Public School District,Skyview Community Elementary,Washington,546
0622-01-038,North St. Paul-Maplewood Oakdale Public School District,Gladstone Voluntary Pre-K,Ramsey,2
0622-01-041,North St. Paul-Maplewood Oakdale Public School District,Harmony Learning Center,Ramsey,47
0622-01-042,North St. Paul-Maplewood Oakdale Public School District,Beaver Lake Voluntary Pre-K,Ramsey,84
0622-01-043,North St. Paul-Maplewood Oakdale Public School District,The Next Step,Ramsey,102
0622-01-054,North St. Paul-Maplewood Oakdale Public School District,Skyview Community Middle,Washington,778
